date,hotel_id,room_type_id,available_rooms,occupied_rooms,available_for_sale_rooms,occupancy_rate
2026-01-15,H001,RT03,20,2,18,0.1
2026-01-15,H001,RT04,12,4,8,0.3333
2026-01-15,H001,RT05,9,2,7,0.2222
2026-01-15,H001,RT06,7,0,7,0.0
2026-01-16,H001,RT01,42,12,30,0.2857
2026-01-16,H001,RT02,30,8,22,0.2667
2026-01-16,H001,RT03,20,4,16,0.2
2026-01-16,H001,RT04,12,3,9,0.25
2026-01-16,H001,RT05,9,2,7,0.2222
2026-01-16,H001,RT06,7,1,6,0.1429
2026-01-17,H001,RT01,42,14,28,0.3333
2026-01-17,H001,RT02,30,11,19,0.3667
2026-01-17,H001,RT03,20,5,15,0.25
2026-01-17,H001,RT04,12,2,10,0.1667
2026-01-17,H001,RT05,9,2,7,0.2222
2026-01-17,H001,RT06,7,1,6,0.1429
2026-01-18,H001,RT01,42,15,27,0.3571
2026-01-18,H001,RT02,30,7,23,0.2333
2026-01-18,H001,RT03,20,7,13,0.35
2026-01-18,H001,RT04,12,3,9,0.25
2026-01-18,H001,RT05,9,2,7,0.2222
2026-01-18,H001,RT06,7,1,6,0.1429
2026-01-19,H001,RT01,42,9,33,0.2143
2026-01-19,H001,RT02,30,12,18,0.4
2026-01-19,H001,RT03,20,4,16,0.2
2026-01-19,H001,RT04,12,2,10,0.1667
2026-01-19,H001,RT05,9,1,8,0.1111
2026-01-19,H001,RT06,7,2,5,0.2857
2026-01-20,H001,RT01,42,10,32,0.2381
2026-01-20,H001,RT02,30,12,18,0.4
2026-01-20,H001,RT03,20,4,16,0.2
2026-01-20,H001,RT04,12,2,10,0.1667
2026-01-20,H001,RT05,9,2,7,0.2222
2026-01-20,H001,RT06,7,5,2,0.7143
2026-01-21,H001,RT01,42,9,33,0.2143
2026-01-21,H001,RT02,30,12,18,0.4
2026-01-21,H001,RT03,20,6,14,0.3
2026-01-21,H001,RT04,12,4,8,0.3333
2026-01-21,H001,RT05,9,1,8,0.1111
2026-01-21,H001,RT06,7,4,3,0.5714
2026-01-22,H001,RT01,42,5,37,0.119
2026-01-22,H001,RT02,30,11,19,0.3667
2026-01-22,H001,RT03,20,7,13,0.35
2026-01-22,H001,RT04,12,4,8,0.3333
2026-01-22,H001,RT05,9,3,6,0.3333
2026-01-22,H001,RT06,7,4,3,0.5714
2026-01-23,H001,RT01,42,3,39,0.0714
2026-01-23,H001,RT02,30,9,21,0.3
2026-01-23,H001,RT03,20,9,11,0.45
2026-01-23,H001,RT04,12,3,9,0.25
2026-01-23,H001,RT05,9,1,8,0.1111
2026-01-23,H001,RT06,7,4,3,0.5714
2026-01-24,H001,RT01,42,4,38,0.0952
2026-01-24,H001,RT02,30,9,21,0.3
2026-01-24,H001,RT03,20,9,11,0.45
2026-01-24,H001,RT04,12,2,10,0.1667
2026-01-24,H001,RT05,9,1,8,0.1111
2026-01-24,H001,RT06,7,3,4,0.4286
2026-01-25,H001,RT01,42,7,35,0.1667
2026-01-25,H001,RT02,30,10,20,0.3333
2026-01-25,H001,RT03,20,8,12,0.4
2026-01-25,H001,RT04,12,1,11,0.0833
2026-01-25,H001,RT05,9,0,9,0.0
2026-01-25,H001,RT06,7,3,4,0.4286
2026-01-26,H001,RT01,42,8,34,0.1905
2026-01-26,H001,RT02,30,10,20,0.3333
2026-01-26,H001,RT03,20,11,9,0.55
2026-01-26,H001,RT04,12,2,10,0.1667
2026-01-26,H001,RT05,9,0,9,0.0
2026-01-26,H001,RT06,7,4,3,0.5714
2026-01-27,H001,RT01,42,10,32,0.2381
2026-01-27,H001,RT02,30,9,21,0.3
2026-01-27,H001,RT03,20,8,12,0.4
2026-01-27,H001,RT04,12,2,10,0.1667
2026-01-27,H001,RT05,9,3,6,0.3333
2026-01-27,H001,RT06,7,4,3,0.5714
2026-01-28,H001,RT01,42,13,29,0.3095
2026-01-28,H001,RT02,30,8,22,0.2667
2026-01-28,H001,RT03,20,10,10,0.5
2026-01-28,H001,RT04,12,2,10,0.1667
2026-01-28,H001,RT05,9,3,6,0.3333
2026-01-28,H001,RT06,7,0,7,0.0
2026-01-29,H001,RT01,42,12,30,0.2857
2026-01-29,H001,RT02,30,8,22,0.2667
2026-01-29,H001,RT03,20,6,14,0.3
2026-01-29,H001,RT04,12,3,9,0.25
2026-01-29,H001,RT05,9,2,7,0.2222
2026-01-29,H001,RT06,7,0,7,0.0
2026-01-30,H001,RT01,42,9,33,0.2143
2026-01-30,H001,RT02,30,8,22,0.2667
2026-01-30,H001,RT03,20,4,16,0.2
2026-01-30,H001,RT04,12,2,10,0.1667
2026-01-30,H001,RT05,9,3,6,0.3333
2026-01-30,H001,RT06,7,0,7,0.0
2026-01-31,H001,RT01,42,11,31,0.2619
2026-01-31,H001,RT02,30,7,23,0.2333
2026-01-31,H001,RT03,20,6,14,0.3
2026-01-31,H001,RT04,12,3,9,0.25
2026-01-31,H001,RT05,9,3,6,0.3333
2026-01-31,H001,RT06,7,1,6,0.1429
2026-02-01,H001,RT01,42,12,30,0.2857
2026-02-01,H001,RT02,30,10,20,0.3333
2026-02-01,H001,RT03,20,7,13,0.35
2026-02-01,H001,RT04,12,3,9,0.25
2026-02-01,H001,RT05,9,2,7,0.2222
2026-02-01,H001,RT06,7,5,2,0.7143
2026-02-02,H001,RT01,42,13,29,0.3095
2026-02-02,H001,RT02,30,11,19,0.3667
2026-02-02,H001,RT03,20,7,13,0.35
2026-02-02,H001,RT04,12,4,8,0.3333
2026-02-02,H001,RT05,9,1,8,0.1111
2026-02-02,H001,RT06,7,7,0,1.0
2026-02-03,H001,RT01,42,8,34,0.1905
2026-02-03,H001,RT02,30,10,20,0.3333
2026-02-03,H001,RT03,20,3,17,0.15
2026-02-03,H001,RT04,12,4,8,0.3333
2026-02-03,H001,RT05,9,2,7,0.2222
2026-02-03,H001,RT06,7,5,2,0.7143
2026-02-04,H001,RT01,42,8,34,0.1905
2026-02-04,H001,RT02,30,5,25,0.1667
2026-02-04,H001,RT03,20,3,17,0.15
2026-02-04,H001,RT04,12,1,11,0.0833
2026-02-04,H001,RT05,9,2,7,0.2222
2026-02-04,H001,RT06,7,4,3,0.5714
2026-02-05,H001,RT01,42,10,32,0.2381
2026-02-05,H001,RT02,30,4,26,0.1333
2026-02-05,H001,RT03,20,4,16,0.2
2026-02-05,H001,RT04,12,3,9,0.25
2026-02-05,H001,RT05,9,2,7,0.2222
2026-02-05,H001,RT06,7,5,2,0.7143
2026-02-06,H001,RT01,42,12,30,0.2857
2026-02-06,H001,RT02,30,3,27,0.1
2026-02-06,H001,RT03,20,3,17,0.15
2026-02-06,H001,RT04,12,4,8,0.3333
2026-02-06,H001,RT05,9,1,8,0.1111
2026-02-06,H001,RT06,7,4,3,0.5714
2026-02-07,H001,RT01,42,15,27,0.3571
2026-02-07,H001,RT02,30,3,27,0.1
2026-02-07,H001,RT03,20,3,17,0.15
2026-02-07,H001,RT04,12,3,9,0.25
2026-02-07,H001,RT05,9,1,8,0.1111
2026-02-07,H001,RT06,7,5,2,0.7143
2026-02-08,H001,RT01,42,14,28,0.3333
2026-02-08,H001,RT02,30,2,28,0.0667
2026-02-08,H001,RT03,20,2,18,0.1
2026-02-08,H001,RT04,12,3,9,0.25
2026-02-08,H001,RT05,9,2,7,0.2222
2026-02-08,H001,RT06,7,5,2,0.7143
2026-02-09,H001,RT01,42,13,29,0.3095
2026-02-09,H001,RT02,30,2,28,0.0667
2026-02-09,H001,RT03,20,2,18,0.1
2026-02-09,H001,RT04,12,3,9,0.25
2026-02-09,H001,RT05,9,2,7,0.2222
2026-02-09,H001,RT06,7,4,3,0.5714
2026-02-10,H001,RT01,42,14,28,0.3333
2026-02-10,H001,RT02,30,2,28,0.0667
2026-02-10,H001,RT03,20,2,18,0.1
2026-02-10,H001,RT04,12,2,10,0.1667
2026-02-10,H001,RT05,9,1,8,0.1111
2026-02-10,H001,RT06,7,4,3,0.5714
2026-02-11,H001,RT01,42,14,28,0.3333
2026-02-11,H001,RT02,30,4,26,0.1333
2026-02-11,H001,RT03,20,4,16,0.2
2026-02-11,H001,RT04,12,4,8,0.3333
2026-02-11,H001,RT05,9,3,6,0.3333
2026-02-11,H001,RT06,7,1,6,0.1429
2026-02-12,H001,RT01,42,10,32,0.2381
2026-02-12,H001,RT02,30,4,26,0.1333
2026-02-12,H001,RT03,20,3,17,0.15
2026-02-12,H001,RT04,12,6,6,0.5
2026-02-12,H001,RT05,9,2,7,0.2222
2026-02-12,H001,RT06,7,1,6,0.1429
2026-02-13,H001,RT01,42,3,39,0.0714
2026-02-13,H001,RT02,30,3,27,0.1
2026-02-13,H001,RT03,20,2,18,0.1
2026-02-13,H001,RT04,12,6,6,0.5
2026-02-13,H001,RT05,9,5,4,0.5556
2026-02-13,H001,RT06,7,1,6,0.1429
2026-02-14,H001,RT01,42,6,36,0.1429
2026-02-14,H001,RT02,30,3,27,0.1
2026-02-14,H001,RT03,20,1,19,0.05
2026-02-14,H001,RT04,12,6,6,0.5
2026-02-14,H001,RT05,9,5,4,0.5556
2026-02-14,H001,RT06,7,0,7,0.0
2026-02-15,H001,RT01,42,9,33,0.2143
2026-02-15,H001,RT02,30,4,26,0.1333
2026-02-15,H001,RT03,20,3,17,0.15
2026-02-15,H001,RT04,12,5,7,0.4167
2026-02-15,H001,RT05,9,3,6,0.3333
2026-02-15,H001,RT06,7,0,7,0.0
2026-02-16,H001,RT01,42,5,37,0.119
2026-02-16,H001,RT02,30,4,26,0.1333
2026-02-16,H001,RT03,20,10,10,0.5
2026-02-16,H001,RT04,12,5,7,0.4167
2026-02-16,H001,RT05,9,5,4,0.5556
2026-02-16,H001,RT06,7,2,5,0.2857
2026-02-17,H001,RT01,42,7,35,0.1667
2026-02-17,H001,RT02,30,6,24,0.2
2026-02-17,H001,RT03,20,11,9,0.55
2026-02-17,H001,RT04,12,5,7,0.4167
2026-02-17,H001,RT05,9,4,5,0.4444
2026-02-17,H001,RT06,7,3,4,0.4286
2026-02-18,H001,RT01,42,9,33,0.2143
2026-02-18,H001,RT02,30,7,23,0.2333
2026-02-18,H001,RT03,20,9,11,0.45
2026-02-18,H001,RT04,12,4,8,0.3333
2026-02-18,H001,RT05,9,1,8,0.1111
2026-02-18,H001,RT06,7,4,3,0.5714
2026-02-19,H001,RT01,42,11,31,0.2619
2026-02-19,H001,RT02,30,9,21,0.3
2026-02-19,H001,RT03,20,6,14,0.3
2026-02-19,H001,RT04,12,3,9,0.25
2026-02-19,H001,RT05,9,1,8,0.1111
2026-02-19,H001,RT06,7,4,3,0.5714
2026-02-20,H001,RT01,42,14,28,0.3333
2026-02-20,H001,RT02,30,10,20,0.3333
2026-02-20,H001,RT03,20,4,16,0.2
2026-02-20,H001,RT04,12,3,9,0.25
2026-02-20,H001,RT05,9,1,8,0.1111
2026-02-20,H001,RT06,7,2,5,0.2857
2026-02-21,H001,RT01,42,10,32,0.2381
2026-02-21,H001,RT02,30,10,20,0.3333
2026-02-21,H001,RT03,20,5,15,0.25
2026-02-21,H001,RT04,12,2,10,0.1667
2026-02-21,H001,RT05,9,1,8,0.1111
2026-02-21,H001,RT06,7,2,5,0.2857
2026-02-22,H001,RT01,42,11,31,0.2619
2026-02-22,H001,RT02,30,8,22,0.2667
2026-02-22,H001,RT03,20,3,17,0.15
2026-02-22,H001,RT04,12,2,10,0.1667
2026-02-22,H001,RT05,9,0,9,0.0
2026-02-22,H001,RT06,7,3,4,0.4286
2026-02-23,H001,RT01,42,8,34,0.1905
2026-02-23,H001,RT02,30,7,23,0.2333
2026-02-23,H001,RT03,20,2,18,0.1
2026-02-23,H001,RT04,12,3,9,0.25
2026-02-23,H001,RT05,9,0,9,0.0
2026-02-23,H001,RT06,7,3,4,0.4286
2026-02-24,H001,RT01,42,10,32,0.2381
2026-02-24,H001,RT02,30,7,23,0.2333
2026-02-24,H001,RT03,20,2,18,0.1
2026-02-24,H001,RT04,12,4,8,0.3333
2026-02-24,H001,RT05,9,0,9,0.0
2026-02-24,H001,RT06,7,2,5,0.2857
2026-02-25,H001,RT01,42,11,31,0.2619
2026-02-25,H001,RT02,30,9,21,0.3
2026-02-25,H001,RT03,20,6,14,0.3
2026-02-25,H001,RT04,12,6,6,0.5
2026-02-25,H001,RT05,9,0,9,0.0
2026-02-25,H001,RT06,7,3,4,0.4286
2026-02-26,H001,RT01,42,13,29,0.3095
2026-02-26,H001,RT02,30,12,18,0.4
2026-02-26,H001,RT03,20,8,12,0.4
2026-02-26,H001,RT04,12,7,5,0.5833
2026-02-26,H001,RT05,9,2,7,0.2222
2026-02-26,H001,RT06,7,2,5,0.2857
2026-02-27,H001,RT01,42,12,30,0.2857
2026-02-27,H001,RT02,30,7,23,0.2333
2026-02-27,H001,RT03,20,9,11,0.45
2026-02-27,H001,RT04,12,6,6,0.5
2026-02-27,H001,RT05,9,3,6,0.3333
2026-02-27,H001,RT06,7,2,5,0.2857
2026-02-28,H001,RT01,42,13,29,0.3095
2026-02-28,H001,RT02,30,6,24,0.2
2026-02-28,H001,RT03,20,6,14,0.3
2026-02-28,H001,RT04,12,6,6,0.5
2026-02-28,H001,RT05,9,3,6,0.3333
2026-02-28,H001,RT06,7,5,2,0.7143
2026-03-01,H001,RT01,42,11,31,0.2619
2026-03-01,H001,RT02,30,6,24,0.2
2026-03-01,H001,RT03,20,6,14,0.3
2026-03-01,H001,RT04,12,7,5,0.5833
2026-03-01,H001,RT05,9,5,4,0.5556
2026-03-01,H001,RT06,7,4,3,0.5714
2026-03-02,H001,RT01,42,13,29,0.3095
2026-03-02,H001,RT02,30,6,24,0.2
2026-03-02,H001,RT03,20,9,11,0.45
2026-03-02,H001,RT04,12,5,7,0.4167
2026-03-02,H001,RT05,9,4,5,0.4444
2026-03-02,H001,RT06,7,4,3,0.5714
2026-03-03,H001,RT01,42,8,34,0.1905
2026-03-03,H001,RT02,30,8,22,0.2667
2026-03-03,H001,RT03,20,10,10,0.5
2026-03-03,H001,RT04,12,3,9,0.25
2026-03-03,H001,RT05,9,3,6,0.3333
2026-03-03,H001,RT06,7,2,5,0.2857
2026-03-04,H001,RT01,42,8,34,0.1905
2026-03-04,H001,RT02,30,8,22,0.2667
2026-03-04,H001,RT03,20,12,8,0.6
2026-03-04,H001,RT04,12,1,11,0.0833
2026-03-04,H001,RT05,9,3,6,0.3333
2026-03-04,H001,RT06,7,3,4,0.4286
2026-03-05,H001,RT01,42,10,32,0.2381
2026-03-05,H001,RT02,30,8,22,0.2667
2026-03-05,H001,RT03,20,13,7,0.65
2026-03-05,H001,RT04,12,2,10,0.1667
2026-03-05,H001,RT05,9,2,7,0.2222
2026-03-05,H001,RT06,7,3,4,0.4286
2026-03-06,H001,RT01,42,6,36,0.1429
2026-03-06,H001,RT02,30,6,24,0.2
2026-03-06,H001,RT03,20,8,12,0.4
2026-03-06,H001,RT04,12,2,10,0.1667
2026-03-06,H001,RT05,9,3,6,0.3333
2026-03-06,H001,RT06,7,4,3,0.5714
2026-03-07,H001,RT01,42,8,34,0.1905
2026-03-07,H001,RT02,30,6,24,0.2
2026-03-07,H001,RT03,20,8,12,0.4
2026-03-07,H001,RT04,12,5,7,0.4167
2026-03-07,H001,RT05,9,3,6,0.3333
2026-03-07,H001,RT06,7,7,0,1.0
2026-03-08,H001,RT01,42,10,32,0.2381
2026-03-08,H001,RT02,30,9,21,0.3
2026-03-08,H001,RT03,20,6,14,0.3
2026-03-08,H001,RT04,12,6,6,0.5
2026-03-08,H001,RT05,9,2,7,0.2222
2026-03-08,H001,RT06,7,6,1,0.8571
2026-03-09,H001,RT01,42,6,36,0.1429
2026-03-09,H001,RT02,30,9,21,0.3
2026-03-09,H001,RT03,20,4,16,0.2
2026-03-09,H001,RT04,12,6,6,0.5
2026-03-09,H001,RT05,9,3,6,0.3333
2026-03-09,H001,RT06,7,4,3,0.5714
2026-03-10,H001,RT01,42,14,28,0.3333
2026-03-10,H001,RT02,30,8,22,0.2667
2026-03-10,H001,RT03,20,1,19,0.05
2026-03-10,H001,RT04,12,2,10,0.1667
2026-03-10,H001,RT05,9,5,4,0.5556
2026-03-10,H001,RT06,7,2,5,0.2857
2026-03-11,H001,RT01,42,14,28,0.3333
2026-03-11,H001,RT02,30,9,21,0.3
2026-03-11,H001,RT03,20,2,18,0.1
2026-03-11,H001,RT04,12,3,9,0.25
2026-03-11,H001,RT05,9,5,4,0.5556
2026-03-11,H001,RT06,7,3,4,0.4286
2026-03-12,H001,RT01,42,11,31,0.2619
2026-03-12,H001,RT02,30,8,22,0.2667
2026-03-12,H001,RT03,20,4,16,0.2
2026-03-12,H001,RT04,12,3,9,0.25
2026-03-12,H001,RT05,9,3,6,0.3333
2026-03-12,H001,RT06,7,3,4,0.4286
2026-03-13,H001,RT01,42,17,25,0.4048
2026-03-13,H001,RT02,30,6,24,0.2
2026-03-13,H001,RT03,20,5,15,0.25
2026-03-13,H001,RT04,12,4,8,0.3333
2026-03-13,H001,RT05,9,7,2,0.7778
2026-03-13,H001,RT06,7,5,2,0.7143
2026-03-14,H001,RT01,42,17,25,0.4048
2026-03-14,H001,RT02,30,8,22,0.2667
2026-03-14,H001,RT03,20,7,13,0.35
2026-03-14,H001,RT04,12,4,8,0.3333
2026-03-14,H001,RT05,9,9,0,1.0
2026-03-14,H001,RT06,7,3,4,0.4286
2026-03-15,H001,RT01,42,16,26,0.381
2026-03-15,H001,RT02,30,7,23,0.2333
2026-03-15,H001,RT03,20,9,11,0.45
2026-03-15,H001,RT04,12,3,9,0.25
2026-03-15,H001,RT05,9,8,1,0.8889
2026-03-15,H001,RT06,7,0,7,0.0
2026-03-16,H001,RT01,42,17,25,0.4048
2026-03-16,H001,RT02,30,8,22,0.2667
2026-03-16,H001,RT03,20,8,12,0.4
2026-03-16,H001,RT04,12,1,11,0.0833
2026-03-16,H001,RT05,9,7,2,0.7778
2026-03-16,H001,RT06,7,2,5,0.2857
2026-03-17,H001,RT01,42,16,26,0.381
2026-03-17,H001,RT02,30,7,23,0.2333
2026-03-17,H001,RT03,20,6,14,0.3
2026-03-17,H001,RT04,12,3,9,0.25
2026-03-17,H001,RT05,9,7,2,0.7778
2026-03-17,H001,RT06,7,2,5,0.2857
2026-03-18,H001,RT01,42,10,32,0.2381
2026-03-18,H001,RT02,30,8,22,0.2667
2026-03-18,H001,RT03,20,6,14,0.3
2026-03-18,H001,RT04,12,2,10,0.1667
2026-03-18,H001,RT05,9,6,3,0.6667
2026-03-18,H001,RT06,7,1,6,0.1429
2026-03-19,H001,RT01,42,11,31,0.2619
2026-03-19,H001,RT02,30,12,18,0.4
2026-03-19,H001,RT03,20,6,14,0.3
2026-03-19,H001,RT04,12,3,9,0.25
2026-03-19,H001,RT05,9,3,6,0.3333
2026-03-19,H001,RT06,7,0,7,0.0
2026-03-20,H001,RT01,42,10,32,0.2381
2026-03-20,H001,RT02,30,13,17,0.4333
2026-03-20,H001,RT03,20,7,13,0.35
2026-03-20,H001,RT04,12,2,10,0.1667
2026-03-20,H001,RT05,9,2,7,0.2222
2026-03-20,H001,RT06,7,1,6,0.1429
2026-03-21,H001,RT01,42,10,32,0.2381
2026-03-21,H001,RT02,30,12,18,0.4
2026-03-21,H001,RT03,20,7,13,0.35
2026-03-21,H001,RT04,12,0,12,0.0
2026-03-21,H001,RT05,9,2,7,0.2222
2026-03-21,H001,RT06,7,1,6,0.1429
2026-03-22,H001,RT01,42,9,33,0.2143
2026-03-22,H001,RT02,30,13,17,0.4333
2026-03-22,H001,RT03,20,9,11,0.45
2026-03-22,H001,RT04,12,1,11,0.0833
2026-03-22,H001,RT05,9,5,4,0.5556
2026-03-22,H001,RT06,7,2,5,0.2857
2026-03-23,H001,RT01,42,10,32,0.2381
2026-03-23,H001,RT02,30,11,19,0.3667
2026-03-23,H001,RT03,20,7,13,0.35
2026-03-23,H001,RT04,12,2,10,0.1667
2026-03-23,H001,RT05,9,5,4,0.5556
2026-03-23,H001,RT06,7,4,3,0.5714
2026-03-24,H001,RT01,42,10,32,0.2381
2026-03-24,H001,RT02,30,10,20,0.3333
2026-03-24,H001,RT03,20,5,15,0.25
2026-03-24,H001,RT04,12,5,7,0.4167
2026-03-24,H001,RT05,9,2,7,0.2222
2026-03-24,H001,RT06,7,4,3,0.5714
2026-03-25,H001,RT01,42,8,34,0.1905
2026-03-25,H001,RT02,30,8,22,0.2667
2026-03-25,H001,RT03,20,3,17,0.15
2026-03-25,H001,RT04,12,6,6,0.5
2026-03-25,H001,RT05,9,3,6,0.3333
2026-03-25,H001,RT06,7,4,3,0.5714
2026-03-26,H001,RT01,42,12,30,0.2857
2026-03-26,H001,RT02,30,7,23,0.2333
2026-03-26,H001,RT03,20,3,17,0.15
2026-03-26,H001,RT04,12,10,2,0.8333
2026-03-26,H001,RT05,9,3,6,0.3333
2026-03-26,H001,RT06,7,4,3,0.5714
2026-03-27,H001,RT01,42,9,33,0.2143
2026-03-27,H001,RT02,30,8,22,0.2667
2026-03-27,H001,RT03,20,2,18,0.1
2026-03-27,H001,RT04,12,9,3,0.75
2026-03-27,H001,RT05,9,2,7,0.2222
2026-03-27,H001,RT06,7,1,6,0.1429
2026-03-28,H001,RT01,42,11,31,0.2619
2026-03-28,H001,RT02,30,7,23,0.2333
2026-03-28,H001,RT03,20,3,17,0.15
2026-03-28,H001,RT04,12,7,5,0.5833
2026-03-28,H001,RT05,9,1,8,0.1111
2026-03-28,H001,RT06,7,2,5,0.2857
2026-03-29,H001,RT01,42,16,26,0.381
2026-03-29,H001,RT02,30,12,18,0.4
2026-03-29,H001,RT03,20,4,16,0.2
2026-03-29,H001,RT04,12,4,8,0.3333
2026-03-29,H001,RT05,9,0,9,0.0
2026-03-29,H001,RT06,7,4,3,0.5714
2026-03-30,H001,RT01,42,18,24,0.4286
2026-03-30,H001,RT02,30,16,14,0.5333
2026-03-30,H001,RT03,20,3,17,0.15
2026-03-30,H001,RT04,12,0,12,0.0
2026-03-30,H001,RT05,9,3,6,0.3333
2026-03-30,H001,RT06,7,5,2,0.7143
2026-03-31,H001,RT01,42,18,24,0.4286
2026-03-31,H001,RT02,30,13,17,0.4333
2026-03-31,H001,RT03,20,3,17,0.15
2026-03-31,H001,RT04,12,1,11,0.0833
2026-03-31,H001,RT05,9,2,7,0.2222
2026-03-31,H001,RT06,7,5,2,0.7143
2026-04-01,H001,RT01,42,20,22,0.4762
2026-04-01,H001,RT02,30,16,14,0.5333
2026-04-01,H001,RT03,20,3,17,0.15
2026-04-01,H001,RT04,12,5,7,0.4167
2026-04-01,H001,RT05,9,2,7,0.2222
2026-04-01,H001,RT06,7,3,4,0.4286
2026-04-02,H001,RT01,42,17,25,0.4048
2026-04-02,H001,RT02,30,16,14,0.5333
2026-04-02,H001,RT03,20,1,19,0.05
2026-04-02,H001,RT04,12,5,7,0.4167
2026-04-02,H001,RT05,9,2,7,0.2222
2026-04-02,H001,RT06,7,4,3,0.5714
2026-04-03,H001,RT01,42,13,29,0.3095
2026-04-03,H001,RT02,30,20,10,0.6667
2026-04-03,H001,RT03,20,1,19,0.05
2026-04-03,H001,RT04,12,6,6,0.5
2026-04-03,H001,RT05,9,5,4,0.5556
2026-04-03,H001,RT06,7,4,3,0.5714
2026-04-04,H001,RT01,42,17,25,0.4048
2026-04-04,H001,RT02,30,18,12,0.6
2026-04-04,H001,RT03,20,2,18,0.1
2026-04-04,H001,RT04,12,6,6,0.5
2026-04-04,H001,RT05,9,3,6,0.3333
2026-04-04,H001,RT06,7,2,5,0.2857
2026-04-05,H001,RT01,42,23,19,0.5476
2026-04-05,H001,RT02,30,13,17,0.4333
2026-04-05,H001,RT03,20,6,14,0.3
2026-04-05,H001,RT04,12,7,5,0.5833
2026-04-05,H001,RT05,9,2,7,0.2222
2026-04-05,H001,RT06,7,3,4,0.4286
2026-04-06,H001,RT01,42,17,25,0.4048
2026-04-06,H001,RT02,30,15,15,0.5
2026-04-06,H001,RT03,20,7,13,0.35
2026-04-06,H001,RT04,12,5,7,0.4167
2026-04-06,H001,RT05,9,1,8,0.1111
2026-04-06,H001,RT06,7,4,3,0.5714
2026-04-07,H001,RT01,42,10,32,0.2381
2026-04-07,H001,RT02,30,15,15,0.5
2026-04-07,H001,RT03,20,5,15,0.25
2026-04-07,H001,RT04,12,7,5,0.5833
2026-04-07,H001,RT05,9,2,7,0.2222
2026-04-07,H001,RT06,7,5,2,0.7143
2026-04-08,H001,RT01,42,10,32,0.2381
2026-04-08,H001,RT02,30,16,14,0.5333
2026-04-08,H001,RT03,20,6,14,0.3
2026-04-08,H001,RT04,12,6,6,0.5
2026-04-08,H001,RT05,9,3,6,0.3333
2026-04-08,H001,RT06,7,4,3,0.5714
2026-04-09,H001,RT01,42,13,29,0.3095
2026-04-09,H001,RT02,30,17,13,0.5667
2026-04-09,H001,RT03,20,5,15,0.25
2026-04-09,H001,RT04,12,4,8,0.3333
2026-04-09,H001,RT05,9,3,6,0.3333
2026-04-09,H001,RT06,7,5,2,0.7143
2026-04-10,H001,RT01,42,13,29,0.3095
2026-04-10,H001,RT02,30,15,15,0.5
2026-04-10,H001,RT03,20,6,14,0.3
2026-04-10,H001,RT04,12,4,8,0.3333
2026-04-10,H001,RT05,9,3,6,0.3333
2026-04-10,H001,RT06,7,7,0,1.0
2026-04-11,H001,RT01,42,13,29,0.3095
2026-04-11,H001,RT02,30,12,18,0.4
2026-04-11,H001,RT03,20,5,15,0.25
2026-04-11,H001,RT04,12,3,9,0.25
2026-04-11,H001,RT05,9,5,4,0.5556
2026-04-11,H001,RT06,7,4,3,0.5714
2026-04-12,H001,RT01,42,17,25,0.4048
2026-04-12,H001,RT02,30,10,20,0.3333
2026-04-12,H001,RT03,20,7,13,0.35
2026-04-12,H001,RT04,12,2,10,0.1667
2026-04-12,H001,RT05,9,5,4,0.5556
2026-04-12,H001,RT06,7,2,5,0.2857
2026-04-13,H001,RT01,42,19,23,0.4524
2026-04-13,H001,RT02,30,8,22,0.2667
2026-04-13,H001,RT03,20,5,15,0.25
2026-04-13,H001,RT04,12,3,9,0.25
2026-04-13,H001,RT05,9,2,7,0.2222
2026-04-13,H001,RT06,7,2,5,0.2857
2026-04-14,H001,RT01,42,16,26,0.381
2026-04-14,H001,RT02,30,7,23,0.2333
2026-04-14,H001,RT03,20,6,14,0.3
2026-04-14,H001,RT04,12,3,9,0.25
2026-04-14,H001,RT05,9,1,8,0.1111
2026-04-14,H001,RT06,7,1,6,0.1429
2026-04-15,H001,RT01,42,15,27,0.3571
2026-04-15,H001,RT02,30,6,24,0.2
2026-04-15,H001,RT03,20,7,13,0.35
2026-04-15,H001,RT04,12,3,9,0.25
2026-04-15,H001,RT05,9,1,8,0.1111
2026-04-15,H001,RT06,7,3,4,0.4286
2026-04-16,H001,RT01,42,14,28,0.3333
2026-04-16,H001,RT02,30,6,24,0.2
2026-04-16,H001,RT03,20,8,12,0.4
2026-04-16,H001,RT04,12,3,9,0.25
2026-04-16,H001,RT05,9,1,8,0.1111
2026-04-16,H001,RT06,7,5,2,0.7143
2026-04-17,H001,RT01,42,14,28,0.3333
2026-04-17,H001,RT02,30,8,22,0.2667
2026-04-17,H001,RT03,20,7,13,0.35
2026-04-17,H001,RT04,12,4,8,0.3333
2026-04-17,H001,RT05,9,4,5,0.4444
2026-04-17,H001,RT06,7,6,1,0.8571
2026-04-18,H001,RT01,42,18,24,0.4286
2026-04-18,H001,RT02,30,13,17,0.4333
2026-04-18,H001,RT03,20,5,15,0.25
2026-04-18,H001,RT04,12,3,9,0.25
2026-04-18,H001,RT05,9,4,5,0.4444
2026-04-18,H001,RT06,7,6,1,0.8571
2026-04-19,H001,RT01,42,14,28,0.3333
2026-04-19,H001,RT02,30,17,13,0.5667
2026-04-19,H001,RT03,20,7,13,0.35
